task_id,sequence,codec,reference_gap,target_index,predictor_name,base_method,full_predictor_method,setting_label,setting_role,keep_fraction,side_bits,adapter_delta_scale,keep_gaussians,residual_value_source,transmitted_residual_payload_bytes,transmitted_selected_index_bytes,q12_main_anchor_mib_per_frame,direct_total_mib_per_frame,amortized_total_mib_per_frame,base_psnr,full_predictor_psnr,selected_predicted_psnr,delta_psnr_vs_base,delta_psnr_vs_full_predictor
stage79_00028605,mbike-trick,q12,8,58,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,1.0,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.09762538675351436,0.09762538675351436,0.09762538675351436,20.718688817006615,21.320967745543484,20.889663730462757,0.17097491345614202,-0.4313040150807268
stage79_00028605,mbike-trick,q12,8,58,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,1.25,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.09762538675351436,0.09762538675351436,0.09762538675351436,20.718688817006615,21.320967745543484,20.912746523918628,0.1940577069120124,-0.4082212216248564
stage79_00021916,bmx-trees,q12,4,19,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,0.0,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,17.279025530927047,17.578954941088917,17.279025530927047,0.0,-0.29992941016186947
stage79_00021916,bmx-trees,q12,4,19,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,0.25,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,17.279025530927047,17.578954941088917,17.286982962518614,0.007957431591567143,-0.2919719785703023
stage79_00021916,bmx-trees,q12,4,19,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,0.5,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,17.279025530927047,17.578954941088917,17.302609152840375,0.0235836219133283,-0.27634578824854117
stage79_00021916,bmx-trees,q12,4,19,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,0.75,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,17.279025530927047,17.578954941088917,17.322689734095647,0.04366420316859987,-0.2562652069932696
stage79_00021916,bmx-trees,q12,4,19,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,1.0,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,17.279025530927047,17.578954941088917,17.346527247285294,0.06750171635824742,-0.23242769380362205
stage79_00021916,bmx-trees,q12,4,19,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,1.25,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,17.279025530927047,17.578954941088917,17.342567020172556,0.06354148924550884,-0.23638792091636063
stage79_00021916,bmx-trees,q12,4,19,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,0.0,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,17.279025530927047,17.578954941088917,17.279025530927047,0.0,-0.29992941016186947
stage79_00021916,bmx-trees,q12,4,19,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,0.25,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,17.279025530927047,17.578954941088917,17.284744286032122,0.005718755105075246,-0.2942106550567942
stage79_00021916,bmx-trees,q12,4,19,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,0.5,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,17.279025530927047,17.578954941088917,17.29513464771894,0.016109116791891864,-0.2838202933699776
stage79_00021916,bmx-trees,q12,4,19,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,0.75,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,17.279025530927047,17.578954941088917,17.306565289987862,0.027539759060815072,-0.2723896511010544
stage79_00021916,bmx-trees,q12,4,19,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,1.0,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,17.279025530927047,17.578954941088917,17.321444880197546,0.042419349270499396,-0.2575100608913701
stage79_00021916,bmx-trees,q12,4,19,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,1.25,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,17.279025530927047,17.578954941088917,17.32364752328477,0.04462199235772246,-0.255307417804147
stage79_00030861,soapbox,q12,4,3,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,0.0,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,26.61657426705727,25.118114621822315,26.61657426705727,0.0,1.4984596452349557
stage79_00030861,soapbox,q12,4,3,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,0.25,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,26.61657426705727,25.118114621822315,26.575829749310003,-0.040744517747267395,1.4577151274876883
stage79_00030861,soapbox,q12,4,3,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,0.5,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,26.61657426705727,25.118114621822315,26.3971361550969,-0.21943811196037188,1.2790215332745838
stage79_00030861,soapbox,q12,4,3,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,0.75,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,26.61657426705727,25.118114621822315,26.15453231914223,-0.46204194791503994,1.0364176973199157
stage79_00030861,soapbox,q12,4,3,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,1.0,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,26.61657426705727,25.118114621822315,25.848926525208178,-0.7676477418490926,0.7308119033858631
stage79_00030861,soapbox,q12,4,3,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,1.25,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,26.61657426705727,25.118114621822315,25.354637379035452,-1.2619368880218182,0.23652275721313742
stage79_00030861,soapbox,q12,4,3,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,0.0,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,26.61657426705727,25.118114621822315,26.61657426705727,0.0,1.4984596452349557
stage79_00030861,soapbox,q12,4,3,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,0.25,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,26.61657426705727,25.118114621822315,26.582253676641127,-0.03432059041614366,1.464139054818812
stage79_00030861,soapbox,q12,4,3,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,0.5,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,26.61657426705727,25.118114621822315,26.478681070073907,-0.137893196983363,1.3605664482515927
stage79_00030861,soapbox,q12,4,3,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,0.75,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,26.61657426705727,25.118114621822315,26.340406874195406,-0.27616739286186487,1.2222922523730908
stage79_00030861,soapbox,q12,4,3,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,1.0,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,26.61657426705727,25.118114621822315,26.182993963667187,-0.4335803033900838,1.0648793418448719
stage79_00030861,soapbox,q12,4,3,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,1.25,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,26.61657426705727,25.118114621822315,25.942310796603056,-0.6742634704542141,0.8241961747807416
stage79_00027779,lab-coat,q12,16,18,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,0.0,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.055468969746314975,0.055468969746314975,0.055468969746314975,17.45723647076153,18.08396385314128,17.45723647076153,0.0,-0.6267273823797517
stage79_00027779,lab-coat,q12,16,18,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,0.25,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.055468969746314975,0.055468969746314975,0.055468969746314975,17.45723647076153,18.08396385314128,17.520241808066,0.063005337304471,-0.5637220450752807
stage79_00027779,lab-coat,q12,16,18,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,0.5,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.055468969746314975,0.055468969746314975,0.055468969746314975,17.45723647076153,18.08396385314128,17.577767808631066,0.12053133786953651,-0.5061960445102152
stage79_00027779,lab-coat,q12,16,18,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,0.75,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.055468969746314975,0.055468969746314975,0.055468969746314975,17.45723647076153,18.08396385314128,17.626864746322994,0.16962827556146465,-0.457099106818287
stage79_00027779,lab-coat,q12,16,18,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,1.0,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.055468969746314975,0.055468969746314975,0.055468969746314975,17.45723647076153,18.08396385314128,17.659913737999815,0.20267726723828616,-0.4240501151414655
stage79_00027779,lab-coat,q12,16,18,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,1.25,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.055468969746314975,0.055468969746314975,0.055468969746314975,17.45723647076153,18.08396385314128,17.66364382870998,0.20640735794845,-0.4203200244313017
stage79_00027779,lab-coat,q12,16,18,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,0.0,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.055468969746314975,0.055468969746314975,0.055468969746314975,17.45723647076153,18.08396385314128,17.45723647076153,0.0,-0.6267273823797517
stage79_00027779,lab-coat,q12,16,18,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,0.25,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.055468969746314975,0.055468969746314975,0.055468969746314975,17.45723647076153,18.08396385314128,17.49558240279898,0.03834593203745129,-0.5883814503423004
stage79_00027779,lab-coat,q12,16,18,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,0.5,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.055468969746314975,0.055468969746314975,0.055468969746314975,17.45723647076153,18.08396385314128,17.533636782299954,0.07640031153842486,-0.5503270708413268
stage79_00027779,lab-coat,q12,16,18,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,0.75,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.055468969746314975,0.055468969746314975,0.055468969746314975,17.45723647076153,18.08396385314128,17.56753062964345,0.11029415888192062,-0.516433223497831
stage79_00027779,lab-coat,q12,16,18,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,1.0,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.055468969746314975,0.055468969746314975,0.055468969746314975,17.45723647076153,18.08396385314128,17.59100951751332,0.13377304675179147,-0.4929543356279602
stage79_00027779,lab-coat,q12,16,18,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,1.25,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.055468969746314975,0.055468969746314975,0.055468969746314975,17.45723647076153,18.08396385314128,17.5941304337506,0.13689396298907042,-0.48983341939068126
stage79_00023459,car-shadow,q12,4,9,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,0.0,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,18.38800134232309,19.168512306678732,18.38800134232309,0.0,-0.780510964355642
stage79_00023459,car-shadow,q12,4,9,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,0.25,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,18.38800134232309,19.168512306678732,18.460359193752684,0.07235785142959372,-0.7081531129260483
stage79_00023459,car-shadow,q12,4,9,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,0.5,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,18.38800134232309,19.168512306678732,18.52826417748263,0.14026283515953963,-0.6402481291961024
stage79_00023459,car-shadow,q12,4,9,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,0.75,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,18.38800134232309,19.168512306678732,18.5855660066884,0.19756466436530928,-0.5829462999903328
stage79_00023459,car-shadow,q12,4,9,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,1.0,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,18.38800134232309,19.168512306678732,18.61660124114741,0.22859989882432075,-0.5519110655313213
stage79_00023459,car-shadow,q12,4,9,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,1.25,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,18.38800134232309,19.168512306678732,18.59455462922979,0.2065532869067006,-0.5739576774489414
stage79_00023459,car-shadow,q12,4,9,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,0.0,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,18.38800134232309,19.168512306678732,18.38800134232309,0.0,-0.780510964355642
stage79_00023459,car-shadow,q12,4,9,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,0.25,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,18.38800134232309,19.168512306678732,18.432140357670722,0.04413901534763198,-0.7363719490080101
stage79_00023459,car-shadow,q12,4,9,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,0.5,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,18.38800134232309,19.168512306678732,18.471429214243965,0.08342787192087542,-0.6970830924347666
stage79_00023459,car-shadow,q12,4,9,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,0.75,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,18.38800134232309,19.168512306678732,18.509139151914816,0.12113780959172615,-0.6593731547639159
stage79_00023459,car-shadow,q12,4,9,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,1.0,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,18.38800134232309,19.168512306678732,18.530971901032576,0.14297055870948583,-0.6375404056461562
stage79_00023459,car-shadow,q12,4,9,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top10,low_rate,0.1,4,1.25,3686,feed_forward_stage65_adapter_delta_scaled,0,0,0.18193822076791313,0.18193822076791313,0.18193822076791313,18.38800134232309,19.168512306678732,18.532478716738645,0.14447737441555475,-0.6360335899400873
stage79_00030544,shooting,q12,8,5,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,0.0,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.09762538675351436,0.09762538675351436,0.09762538675351436,13.554008125720307,13.805096541096226,13.554008125720307,0.0,-0.25108841537591964
stage79_00030544,shooting,q12,8,5,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,0.25,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.09762538675351436,0.09762538675351436,0.09762538675351436,13.554008125720307,13.805096541096226,13.582310776596636,0.028302650876328883,-0.22278576449959075
stage79_00030544,shooting,q12,8,5,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,0.5,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.09762538675351436,0.09762538675351436,0.09762538675351436,13.554008125720307,13.805096541096226,13.606478922227279,0.05247079650697195,-0.1986176188689477
stage79_00030544,shooting,q12,8,5,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,0.75,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.09762538675351436,0.09762538675351436,0.09762538675351436,13.554008125720307,13.805096541096226,13.621886338315708,0.06787821259540117,-0.18321020278051847
stage79_00030544,shooting,q12,8,5,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,1.0,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.09762538675351436,0.09762538675351436,0.09762538675351436,13.554008125720307,13.805096541096226,13.611293653599805,0.05728552787949859,-0.19380288749642105
stage79_00030544,shooting,q12,8,5,adapter_delta_selected_scaled_v1,linear,stage65_adapter,q4_top20,primary,0.2,4,1.25,7373,feed_forward_stage65_adapter_delta_scaled,0,0,0.09762538675351436,0.09762538675351436,0.09762538675351436,13.554008125720307,13.805096541096226,13.539827887153848,-0.01418023856645867,-0.2652686539423783
